DATASET,SIZE,DIM,SOURCE,TARGET,SPLIT,MEASURE,METHOD,mean,iqr,cilo,cihi,whishi,whislo,q1,med,q3
orkut,151-155,32,node2vec,TransH,test,Hit@10,target,0.24942993582887704,0.10947825,0.23022125270264002,0.24799674729735996,0.457386,0.042857,0.1875,0.239109,0.29697825
orkut,151-155,32,node2vec,TransH,test,Hit@3,source,0.03218182085561497,0.02952325,0.016009220864447664,0.020802779135552334,0.081818,0.0,0.008333,0.018406,0.03785625
orkut,151-155,32,deepWalk,TransH,test,MRR,source,0.04130721657754011,0.017294750000000005,0.03560046433473301,0.038408535665266995,0.07306,0.018512,0.030012749999999998,0.0370045,0.0473075
orkut,151-155,32,node2vec,TransH,test,Hit@3,source2target,0.12162539304812833,0.07526025,0.09940266463511123,0.11162233536488879,0.261364,0.0,0.0739445,0.10551250000000001,0.14920475
orkut,151-155,32,node2vec,TransH,test,Hit@3,transformed,0.044490096256684486,0.049535499999999996,0.030343571028963522,0.03838642897103648,0.135514,0.0,0.01556425,0.034365,0.06509975
orkut,151-155,32,deepWalk,TransH,test,MRR,source2target,0.127829256684492,0.056731000000000004,0.10710992042664613,0.11632107957335386,0.227286,0.025728,0.0891265,0.1117155,0.1458575
orkut,151-155,32,deepWalk,TransH,test,MRR,transformed,0.04650217112299466,0.027601749999999998,0.03928771355187075,0.04376928644812924,0.092286,0.015962,0.02962925,0.041528499999999996,0.057231
orkut,151-155,32,node2vec,TransH,test,Hit@3,target,0.12216520053475936,0.07193124999999999,0.10205942206755018,0.1137385779324498,0.251748,0.0,0.07472025,0.107899,0.1466515
orkut,151-155,32,deepWalk,TransH,test,MRR,target,0.12704473529411764,0.058807999999999985,0.10754930381890335,0.11709769618109664,0.230767,0.025984,0.08675275,0.11232349999999999,0.14556075
orkut,151-155,32,node2vec,TransH,test,Hit@1,source,0.013110767379679146,0.0125,-0.0010147845916152253,0.0010147845916152253,0.030556,0.0,0.0,0.0,0.0125
orkut,151-155,32,deepWalk,TransH,test,MR,source,74.39230961497326,9.308626000000004,74.18962748128729,75.70102751871272,91.131577,56.302612,70.05080025000001,74.9453275,79.35942625000001
orkut,151-155,32,node2vec,TransH,test,Hit@1,source2target,0.06084628609625668,0.04511300000000001,0.04163460181747699,0.04895939818252302,0.1375,0.0,0.026316,0.045297000000000004,0.071429
orkut,151-155,32,deepWalk,TransH,test,MR,source2target,49.58246496256685,10.424640000000004,49.074185376389146,50.76678762361086,70.515625,29.039215,44.554984999999995,49.9204865,54.979625
orkut,151-155,32,deepWalk,TransH,test,MR,transformed,80.8128992540107,17.90904024999999,83.17851405229464,86.08632494770535,105.744186,47.222221,72.5410425,84.6324195,90.45008274999999
orkut,151-155,32,node2vec,TransH,test,Hit@1,transformed,0.016894433155080213,0.025237000000000002,0.009315190500912526,0.013412809499087476,0.061644,0.0,0.0,0.011364,0.025237000000000002
orkut,151-155,32,deepWalk,TransH,test,MR,target,49.76179978074865,10.18170525,49.100209491674576,50.753367508325425,70.069443,30.068493,44.76392175,49.9267885,54.945627
orkut,151-155,32,node2vec,TransH,test,Hit@1,target,0.0610288743315508,0.04315625,0.04225045619744844,0.04925754380255157,0.132075,0.0,0.02580975,0.045754,0.068966
orkut,151-155,32,deepWalk,TransH,test,Hit@10,source,0.07502551871657755,0.044936250000000004,0.06203345087160243,0.06932954912839757,0.156863,0.011278,0.0462435,0.0656815,0.09117975
orkut,151-155,32,deepWalk,TransH,test,Hit@10,source2target,0.2525518796791444,0.1075235,0.23247494471707683,0.24993305528292317,0.458904,0.042857,0.1924765,0.241204,0.3
orkut,151-155,32,deepWalk,TransH,test,Hit@10,transformed,0.09377682620320855,0.06986574999999999,0.07590560507346869,0.0872493949265313,0.224673,0.0,0.0522885,0.0815775,0.12215424999999999
orkut,151-155,32,deepWalk,TransH,test,Hit@10,target,0.24942993582887704,0.10947825,0.23022125270264002,0.24799674729735996,0.457386,0.042857,0.1875,0.239109,0.29697825
orkut,151-155,32,deepWalk,TransH,test,Hit@3,source,0.0238039064171123,0.024158999999999993,0.016058205524093424,0.019980794475906578,0.068627,0.0,0.0085835,0.0180195,0.032742499999999994
orkut,151-155,32,deepWalk,TransH,test,Hit@3,source2target,0.12218963368983958,0.07446724999999998,0.10217504256960329,0.1142659574303967,0.258929,0.0,0.074015,0.1082205,0.14848224999999998
orkut,151-155,32,deepWalk,TransH,test,Hit@3,transformed,0.03238259625668449,0.032634,0.023666681570978298,0.0289653184290217,0.092593,0.0,0.012821,0.026316,0.045455
orkut,151-155,32,deepWalk,TransH,test,Hit@3,target,0.12216520053475936,0.07193124999999999,0.10205942206755018,0.1137385779324498,0.251748,0.0,0.07472025,0.107899,0.1466515
orkut,151-155,32,deepWalk,TransH,test,Hit@1,source,0.009275604278074867,0.01349125,0.0029047429902696875,0.005095257009730313,0.033333,0.0,0.0,0.004,0.01349125
orkut,151-155,32,deepWalk,TransH,test,Hit@1,source2target,0.06155146524064171,0.04579250000000001,0.04280543812707678,0.05024056187292321,0.138889,0.0,0.026316,0.046522999999999995,0.0721085
orkut,151-155,32,deepWalk,TransH,test,Hit@1,transformed,0.010793930481283423,0.016279,0.00634142573064766,0.00898457426935234,0.040323,0.0,0.0,0.007663,0.016279
orkut,151-155,32,deepWalk,TransH,test,Hit@1,target,0.0610288743315508,0.04315625,0.04225045619744844,0.04925754380255157,0.132075,0.0,0.02580975,0.045754,0.068966
orkut,151-155,32,node2vec,TransD,test,MRR,source,0.03360711229946524,0.009917499999999996,0.03092786990501248,0.032538130094987516,0.051948,0.019021,0.027331750000000002,0.031733,0.03724925
orkut,151-155,32,node2vec,TransD,test,MRR,source2target,0.11608239037433153,0.06344550000000002,0.0969933187354141,0.1072946812645859,0.22467,0.028442,0.07674075,0.102144,0.14018625
orkut,151-155,32,deepWalk,RESCAL,test,MRR,source,0.04957234491978609,0.025619499999999996,0.038194138092409104,0.042353861907590905,0.093343,0.015481,0.03007075,0.040274000000000004,0.05569025
orkut,151-155,32,node2vec,TransD,test,MRR,transformed,0.05523214973262032,0.030141,0.04531607020993004,0.05020992979006996,0.112305,0.020028,0.03749975,0.047763,0.06764075
orkut,151-155,32,node2vec,TransD,test,MRR,target,0.12264719518716577,0.0568525,0.10223005672041564,0.11146094327958438,0.217584,0.027616,0.0834,0.10684550000000001,0.1402525
orkut,151-155,32,deepWalk,RESCAL,test,MRR,source2target,0.13006112032085562,0.11375675,0.10401441223262198,0.12248458776737803,0.346603,0.01923,0.06342325,0.1132495,0.17718
orkut,151-155,32,node2vec,TransD,test,MR,source,71.64798938502675,6.654560250000003,71.667264883546,72.74773611645402,84.170731,58.608109,68.5582885,72.20750050000001,75.21284875
orkut,151-155,32,deepWalk,RESCAL,test,MRR,transformed,0.07989602139037434,0.041910499999999996,0.061598089629848814,0.0684029103701512,0.151736,0.01565,0.047697750000000004,0.0650005,0.08960825
orkut,151-155,32,node2vec,TransD,test,MR,source2target,50.63006294385026,11.503413249999994,49.70799957863341,51.575757421366596,73.442856,28.176365,45.14840975,50.641878500000004,56.65182299999999
orkut,151-155,32,deepWalk,RESCAL,test,MRR,target,0.09345323529411764,0.067554,0.06220227933584202,0.073170720664158,0.214137,0.016038,0.045702,0.06768650000000001,0.11325600000000001
orkut,151-155,32,node2vec,TransD,test,MR,transformed,62.637810812834225,10.799168500000007,61.266369116315474,63.019781883684516,83.39209,41.015625,56.76013474999999,62.143075499999995,67.55930325
orkut,151-155,32,node2vec,TransD,test,MR,target,50.36140394385027,10.143656999999997,49.555326353901606,51.20230664609839,70.734375,32.25,45.594502250000005,50.3788165,55.73815925
orkut,151-155,32,deepWalk,RESCAL,test,MR,source,71.3541450855615,16.70430350000001,70.66926241556286,73.38146558443714,99.653282,38.966667,63.1576005,72.025364,79.86190400000001
orkut,151-155,32,deepWalk,RESCAL,test,MR,source2target,50.4884994171123,33.76806975000001,49.029448650328945,54.51221934967106,102.0,10.915677,32.828701249999995,51.770834,66.596771
orkut,151-155,32,node2vec,TransD,test,Hit@10,source,0.059090831550802136,0.03505575000000001,0.050416077204198766,0.05610792279580124,0.119658,0.008772,0.037037,0.053262000000000004,0.07209275000000001
orkut,151-155,32,deepWalk,RESCAL,test,MR,transformed,72.08132804010697,14.91258024999999,71.94609396728596,74.36738303271405,100.411766,43.908333,65.75309375,73.1567385,80.665674
orkut,151-155,32,node2vec,TransD,test,Hit@10,source2target,0.22732323262032086,0.10933899999999996,0.2104520574029906,0.22820494259700935,0.4375,0.041667,0.166667,0.21932849999999998,0.276006
orkut,151-155,32,node2vec,TransD,test,Hit@10,transformed,0.11845681550802138,0.08347275,0.08985595115842002,0.10340904884157998,0.274725,0.012195,0.06883125,0.0966325,0.152304
orkut,151-155,32,deepWalk,RESCAL,test,MR,target,64.09400527540107,18.667185000000003,68.33832876345353,71.36923623654646,95.729736,29.945692,57.249410499999996,69.8537825,75.9165955
orkut,151-155,32,node2vec,TransD,test,Hit@10,target,0.2402086657754011,0.10779575,0.21974984270867146,0.23725215729132856,0.425,0.057143,0.181532,0.228501,0.28932775
orkut,151-155,32,deepWalk,RESCAL,test,Hit@10,source,0.09002609625668448,0.06616150000000001,0.07155182633934795,0.08229417366065206,0.209091,0.0,0.046640749999999995,0.076923,0.11280225
orkut,151-155,32,deepWalk,RESCAL,test,Hit@10,source2target,0.2622340882352941,0.25639199999999995,0.22794788791892714,0.2695771120810729,0.681818,0.013889,0.1273175,0.2487625,0.3837095
orkut,151-155,32,node2vec,TransD,test,Hit@3,source,0.013990943850267381,0.017350250000000005,0.010219458691146235,0.013036541308853764,0.045455,0.0,0.00359225,0.011628,0.020942500000000003
orkut,151-155,32,deepWalk,RESCAL,test,Hit@10,transformed,0.1432505935828877,0.08250124999999998,0.11830232021688035,0.13169767978311964,0.291045,0.0,0.08700675000000001,0.125,0.169508
orkut,151-155,32,node2vec,TransD,test,Hit@3,source2target,0.10769470855614974,0.07266574999999999,0.08894129332494687,0.10073970667505312,0.234104,0.0,0.0617785,0.0948405,0.13444425
orkut,151-155,32,deepWalk,RESCAL,test,Hit@10,target,0.17752186363636363,0.13881625,0.11276901267473544,0.13530798732526456,0.426606,0.0,0.081395,0.1240385,0.22021125
orkut,151-155,32,node2vec,TransD,test,Hit@3,transformed,0.03592936631016042,0.035882000000000004,0.022462499942692997,0.028288500057307,0.097902,0.0,0.012195,0.0253755,0.048077
orkut,151-155,32,deepWalk,RESCAL,test,Hit@3,source,0.034478304812834225,0.033225000000000005,0.022302702555486734,0.02769729744451327,0.090909,0.0,0.01169725,0.025,0.044922250000000004
orkut,151-155,32,node2vec,TransD,test,Hit@3,target,0.11484925935828877,0.07132225,0.09339736237285369,0.10497763762714633,0.239899,0.0,0.06829325,0.09918750000000001,0.1396155
orkut,151-155,32,deepWalk,RESCAL,test,Hit@3,source2target,0.12707727807486632,0.12834674999999998,0.0982764556572887,0.11911554434271131,0.36166,0.0,0.0510855,0.108696,0.17943225
orkut,151-155,32,deepWalk,RESCAL,test,Hit@3,transformed,0.07117486363636363,0.05050974999999999,0.049858978717893035,0.058060021282106966,0.153509,0.0,0.03125,0.0539595,0.08175974999999999
orkut,151-155,32,node2vec,TransD,test,Hit@1,source,0.003989141711229946,0.006645,-0.0005394594889026537,0.0005394594889026537,0.015873,0.0,0.0,0.0,0.006645
orkut,151-155,32,deepWalk,RESCAL,test,Hit@3,target,0.08590178877005347,0.0824175,0.04919361927364418,0.06257538072635582,0.227273,0.0,0.029412,0.055884500000000004,0.11182950000000001
orkut,151-155,32,node2vec,TransD,test,Hit@1,source2target,0.053651721925133684,0.044436500000000004,0.036778021959575205,0.043992978040424804,0.12963,0.0,0.020833,0.040385500000000005,0.06526950000000001
orkut,151-155,32,node2vec,TransD,test,Hit@1,transformed,0.010821762032085564,0.0143625,0.0051630125042341065,0.007494987495765894,0.034375,0.0,0.0,0.006329,0.0143625
orkut,151-155,32,deepWalk,RESCAL,test,Hit@1,source,0.014311679144385026,0.016129,0.006691603145747042,0.009310396854252957,0.04,0.0,0.0,0.008001,0.016129
orkut,151-155,32,node2vec,TransD,test,Hit@1,target,0.05939436363636362,0.04470575,0.03873166349947181,0.04599033650052818,0.132075,0.0,0.02381,0.042360999999999996,0.06851575
orkut,151-155,32,deepWalk,RESCAL,test,Hit@1,source2target,0.0595182834224599,0.073594,0.04050693542117352,0.05245606457882647,0.187075,0.0,0.015751,0.046481499999999995,0.08934500000000001
orkut,151-155,32,deepWalk,RESCAL,test,Hit@1,transformed,0.036201088235294124,0.02732425,0.021037741769804615,0.025474258230195383,0.078947,0.0,0.01113775,0.023256,0.038462
orkut,151-155,32,deepWalk,RESCAL,test,Hit@1,target,0.04156939572192513,0.03999875,0.02284179078529044,0.02933620921470956,0.109137,0.0,0.011628,0.026089,0.05162675
orkut,151-155,32,node2vec,RESCAL,test,MRR,source,0.05246955882352941,0.03721925000000001,0.038719438287082006,0.044762561712917995,0.120141,0.015956,0.02829825,0.041741,0.0655175
orkut,151-155,32,node2vec,RESCAL,test,MRR,source2target,0.11845639037433155,0.09304775,0.10299812616124275,0.11810587383875724,0.292972,0.017672,0.0628335,0.110552,0.15588125
orkut,151-155,32,node2vec,RESCAL,test,MRR,transformed,0.08304072994652406,0.05267625000000001,0.06173659625247428,0.07028940374752572,0.177288,0.017595,0.048457,0.066013,0.10113325000000001
orkut,151-155,32,node2vec,RESCAL,test,MRR,target,0.09345323529411764,0.067554,0.06220227933584202,0.073170720664158,0.214137,0.016038,0.045702,0.06768650000000001,0.11325600000000001
orkut,151-155,32,node2vec,RESCAL,test,MR,source,71.85195652406418,22.165431999999996,71.41566689119239,75.01456910880759,104.686363,38.218182,60.63426025,73.21511799999999,82.79969224999999
orkut,151-155,32,node2vec,RESCAL,test,MR,source2target,52.51479868181818,29.363956,50.912596792186605,55.6802912078134,101.878784,11.893112,36.89481375,53.296444,66.25876975
orkut,151-155,32,node2vec,RESCAL,test,MR,transformed,71.48655423529412,16.051711499999996,71.21049614005977,73.81674085994024,101.573685,41.946896,64.25528925,72.5136185,80.30700075
orkut,151-155,32,node2vec,RESCAL,test,MR,target,64.09400527540107,18.667185000000003,68.33832876345353,71.36923623654646,95.729736,29.945692,57.249410499999996,69.8537825,75.9165955
orkut,151-155,32,node2vec,RESCAL,test,Hit@10,source,0.09624172994652407,0.09066500000000002,0.07069306440009644,0.08541393559990355,0.269231,0.0,0.044551499999999994,0.0780535,0.13521650000000002
orkut,151-155,32,node2vec,RESCAL,test,Hit@10,source2target,0.23844047860962567,0.19106725000000002,0.2126346318990165,0.24365736810098354,0.593137,0.0,0.12766,0.22814600000000002,0.31872725
orkut,151-155,32,node2vec,RESCAL,test,Hit@10,transformed,0.15133117914438504,0.09522125000000002,0.1196316754164527,0.1350923245835473,0.304124,0.007692,0.09357675,0.127362,0.18879800000000002
orkut,151-155,32,node2vec,RESCAL,test,Hit@10,target,0.17752186363636363,0.13881625,0.11276901267473544,0.13530798732526456,0.426606,0.0,0.081395,0.1240385,0.22021125
orkut,151-155,32,node2vec,RESCAL,test,Hit@3,source,0.03699792780748663,0.04045625,0.021148649669237324,0.027717350330762676,0.111111,0.0,0.010825749999999999,0.024433,0.051282
orkut,151-155,32,node2vec,RESCAL,test,Hit@3,source2target,0.11202045989304812,0.10454999999999998,0.09345884167573025,0.11043415832426974,0.3,0.0,0.04884,0.1019465,0.15338999999999997
orkut,151-155,32,node2vec,RESCAL,test,Hit@3,transformed,0.07367675935828877,0.06544924999999999,0.04968464876537818,0.06031135123462183,0.195455,0.0,0.031915,0.054998000000000005,0.09736424999999999
orkut,151-155,32,node2vec,RESCAL,test,Hit@3,target,0.08590178877005347,0.0824175,0.04919361927364418,0.06257538072635582,0.227273,0.0,0.029412,0.055884500000000004,0.11182950000000001
orkut,151-155,32,node2vec,RESCAL,test,Hit@1,source,0.016501935828877008,0.01918525,0.006507488313097119,0.009622511686902879,0.047619,0.0,0.0,0.008065,0.01918525
orkut,151-155,32,node2vec,RESCAL,test,Hit@1,source2target,0.052635449197860965,0.059555,0.03979366029170842,0.04946333970829158,0.163636,0.0,0.015445,0.0446285,0.075
orkut,151-155,32,node2vec,RESCAL,test,Hit@1,transformed,0.038470524064171126,0.039637000000000006,0.020489658651371784,0.026925341348628215,0.109091,0.0,0.010363,0.0237075,0.05
orkut,151-155,32,node2vec,RESCAL,test,Hit@1,target,0.04156939572192513,0.03999875,0.02284179078529044,0.02933620921470956,0.109137,0.0,0.011628,0.026089,0.05162675
orkut,151-155,32,deepWalk,TransD,test,MRR,source,0.03413059893048128,0.011244499999999998,0.03119964037276661,0.033025359627233394,0.054559,0.017478,0.026703249999999998,0.0321125,0.037947749999999995
orkut,151-155,32,deepWalk,TransD,test,MRR,source2target,0.1169514679144385,0.056561749999999994,0.09879516061001661,0.1079788393899834,0.21923,0.030584,0.08014425,0.103387,0.136706
orkut,151-155,32,deepWalk,TransD,test,MRR,transformed,0.0410941898395722,0.020068999999999997,0.03643424304246992,0.03969275695753008,0.076295,0.017166,0.028590249999999998,0.0380635,0.048659249999999994
orkut,151-155,32,deepWalk,TransD,test,MRR,target,0.12264719518716577,0.0568525,0.10223005672041564,0.11146094327958438,0.217584,0.027616,0.0834,0.10684550000000001,0.1402525
orkut,151-155,32,deepWalk,TransD,test,MR,source,73.7811154331551,7.8320242500000035,73.50188509759545,74.77353590240455,88.941864,58.523159,70.159458,74.1377105,77.99148225
orkut,151-155,32,deepWalk,TransD,test,MR,source2target,50.336800355614976,11.42993775,49.630420523054305,51.4862484769457,71.986115,28.692398,44.992833499999996,50.5583345,56.42277125
orkut,151-155,32,deepWalk,TransD,test,MR,transformed,73.3450452513369,15.635687000000004,74.15192016024652,76.69061683975347,96.535721,45.781471,66.129503,75.4212685,81.76519
orkut,151-155,32,deepWalk,TransD,test,MR,target,50.36140394385027,10.143656999999997,49.555326353901606,51.20230664609839,70.734375,32.25,45.594502250000005,50.3788165,55.73815925
orkut,151-155,32,deepWalk,TransD,test,Hit@10,source,0.05576594117647059,0.033488,0.04821485148767916,0.053652148512320856,0.119048,0.0,0.036585,0.05093350000000001,0.070073
orkut,151-155,32,deepWalk,TransD,test,Hit@10,source2target,0.22951395989304815,0.10726100000000005,0.20921175519350074,0.22662724480649923,0.4375,0.03125,0.17120025,0.2179195,0.27846125000000005
orkut,151-155,32,deepWalk,TransD,test,Hit@10,transformed,0.07875988770053476,0.0555725,0.06560697066259703,0.07463002933740297,0.175214,0.0,0.0455855,0.0701185,0.101158
orkut,151-155,32,deepWalk,TransD,test,Hit@10,target,0.2402086657754011,0.10779575,0.21974984270867146,0.23725215729132856,0.425,0.057143,0.181532,0.228501,0.28932775
orkut,151-155,32,deepWalk,TransD,test,Hit@3,source,0.016103125668449198,0.015698250000000004,0.010920572622774103,0.013469427377225895,0.045455,0.0,0.006944,0.012195,0.022642250000000003
orkut,151-155,32,deepWalk,TransD,test,Hit@3,source2target,0.10876510427807486,0.07163349999999999,0.09001459423652246,0.10164540576347754,0.236994,0.0,0.06469125,0.09583,0.13632475
orkut,151-155,32,deepWalk,TransD,test,Hit@3,transformed,0.023961331550802142,0.022974500000000002,0.017440366511994883,0.021170633488005124,0.066456,0.0,0.00954675,0.019305500000000003,0.03252125
orkut,151-155,32,deepWalk,TransD,test,Hit@3,target,0.11484925935828877,0.07132225,0.09339736237285369,0.10497763762714633,0.239899,0.0,0.06829325,0.09918750000000001,0.1396155
orkut,151-155,32,deepWalk,TransD,test,Hit@1,source,0.005536751336898396,0.008475,0.0018899760468848773,0.0032660239531151227,0.020661,0.0,0.0,0.002578,0.008475
orkut,151-155,32,deepWalk,TransD,test,Hit@1,source2target,0.053696045454545455,0.04296950000000001,0.03545661707924717,0.042433382920752834,0.128205,0.0,0.02216525,0.038945,0.06513475
orkut,151-155,32,deepWalk,TransD,test,Hit@1,transformed,0.007277280748663101,0.011364,0.004286439032070767,0.006131560967929234,0.028302,0.0,0.0,0.005209,0.011364
orkut,151-155,32,deepWalk,TransD,test,Hit@1,target,0.05939436363636362,0.04470575,0.03873166349947181,0.04599033650052818,0.132075,0.0,0.02381,0.042360999999999996,0.06851575
lj,111-115,32,node2vec,TransE,test,MRR,source,0.04870609999999999,0.01570925,0.04305514523010375,0.04895085476989625,0.076084,0.02696,0.0370545,0.046003,0.05276375
lj,111-115,32,node2vec,TransE,test,MRR,source2target,0.12522475714285713,0.06542999999999999,0.10038700215832635,0.12494299784167365,0.226999,0.044459,0.0889935,0.112665,0.1544235
lj,111-115,32,node2vec,TransE,test,MRR,transformed,0.10351694285714284,0.042675750000000026,0.09285435746000603,0.10887064253999396,0.188176,0.055093,0.08282774999999999,0.1008625,0.12550350000000002
lj,111-115,32,node2vec,TransE,test,MRR,target,0.12303875714285713,0.06342275,0.10346416441062194,0.1272668355893781,0.229482,0.047382,0.08968275,0.11536550000000001,0.1531055
lj,111-115,32,node2vec,TransE,test,MR,source,54.803055914285714,6.606605500000001,53.6406815870428,56.12015241295719,68.050003,44.468529,51.979628500000004,54.880416999999994,58.586234000000005
lj,111-115,32,node2vec,TransE,test,MR,source2target,40.70521582857142,8.25810825,40.10252312341728,43.20180587658272,51.1875,23.795128,36.14610375,41.6521645,44.404212
lj,111-115,32,node2vec,TransE,test,MR,transformed,44.51769480000001,5.698952749999997,43.52850393490295,45.66733106509705,54.481483,33.830189,41.0690775,44.5979175,46.768030249999995
lj,111-115,32,node2vec,TransE,test,MR,target,40.71687847142858,8.336779499999992,39.98112039320634,43.10992860679366,51.604168,23.840973,36.098487000000006,41.5455245,44.4352665
lj,111-115,32,node2vec,TransE,test,Hit@10,source,0.1042320142857143,0.0565205,0.08939387777762012,0.1106061222223799,0.191176,0.026316,0.070243,0.1,0.1267635
lj,111-115,32,node2vec,TransE,test,Hit@10,source2target,0.25321437142857145,0.11620250000000007,0.22213399726123975,0.2657450027387603,0.468354,0.104167,0.19440349999999998,0.2439395,0.31060600000000005
lj,111-115,32,node2vec,TransE,test,Hit@10,transformed,0.22207017142857144,0.06601625,0.21056499182308747,0.23534100817691256,0.318841,0.092593,0.18398375,0.222953,0.25
lj,111-115,32,node2vec,TransE,test,Hit@10,target,0.2500440428571429,0.12671899999999997,0.21055556665903954,0.2581134333409605,0.468354,0.0625,0.18605850000000002,0.2343345,0.3127775
lj,111-115,32,node2vec,TransE,test,Hit@3,source,0.0233284,0.022447499999999995,0.014306706609338695,0.02273129339066131,0.063037,0.0,0.00947925,0.018519,0.03192675
lj,111-115,32,node2vec,TransE,test,Hit@3,source2target,0.11761905714285716,0.08070975,0.09021074344640043,0.12050125655359958,0.257576,0.0,0.0743055,0.105356,0.15501525
lj,111-115,32,node2vec,TransE,test,Hit@3,transformed,0.08990991428571427,0.04195499999999999,0.07610110684017395,0.09184689315982604,0.166667,0.017241,0.06623375000000001,0.083974,0.10818875
lj,111-115,32,node2vec,TransE,test,Hit@3,target,0.11645520000000002,0.08094124999999999,0.09028630226497987,0.12066369773502013,0.257576,0.017241,0.074074,0.105475,0.15501525
lj,111-115,32,node2vec,TransE,test,Hit@1,source,0.007151528571428572,0.00992575,-0.0018625758379488349,0.0018625758379488349,0.022124,0.0,0.0,0.0,0.00992575
lj,111-115,32,node2vec,TransE,test,Hit@1,source2target,0.05582371428571429,0.045262000000000004,0.036132045341436145,0.05311895465856385,0.111748,0.0,0.02580975,0.0446255,0.07107175
lj,111-115,32,node2vec,TransE,test,Hit@1,transformed,0.03978991428571429,0.03927075000000001,0.02933130874612707,0.044069691253872924,0.107595,0.0,0.02241375,0.0367005,0.0616845
lj,111-115,32,node2vec,TransE,test,Hit@1,target,0.053325842857142855,0.04874100000000001,0.03691470788933188,0.05520729211066813,0.126582,0.0,0.02112,0.046061000000000005,0.069861
lj,111-115,32,deepWalk,TransE,test,MRR,source,0.053365828571428575,0.01692674999999999,0.046311180269501005,0.052663819730499,0.082852,0.028462,0.042189500000000005,0.049487500000000004,0.059116249999999995
lj,111-115,32,deepWalk,TransE,test,MRR,source2target,0.12429707142857145,0.06511099999999997,0.10235286279276765,0.12678913720723237,0.230728,0.045941,0.08647250000000001,0.114571,0.15158349999999998
lj,111-115,32,deepWalk,TransE,test,MRR,transformed,0.046457985714285714,0.021636249999999996,0.04144693839520234,0.04956706160479767,0.074042,0.01979,0.03419875,0.045507000000000006,0.055834999999999996
lj,111-115,32,deepWalk,TransE,test,MRR,target,0.12303875714285713,0.06342275,0.10346416441062194,0.1272668355893781,0.229482,0.047382,0.08968275,0.11536550000000001,0.1531055
lj,111-115,32,deepWalk,TransE,test,MR,source,52.163363371428574,5.385074999999993,50.93657437456441,52.95760262543559,60.530304,44.78125,49.3833335,51.9470885,54.76840849999999
lj,111-115,32,deepWalk,TransE,test,MR,source2target,40.69317638571429,8.238438000000002,40.117250263369066,43.20915073663094,50.854164,23.818052,36.149063,41.6632005,44.387501
lj,111-115,32,deepWalk,TransE,test,MR,transformed,61.97725972857144,8.83659875,61.01604836527226,64.33243963472775,73.166664,46.039394,57.9923485,62.674244,66.82894725
lj,111-115,32,deepWalk,TransE,test,MR,target,40.71687847142858,8.336779499999992,39.98112039320634,43.10992860679366,51.604168,23.840973,36.098487000000006,41.5455245,44.4352665
lj,111-115,32,deepWalk,TransE,test,Hit@10,source,0.10510882857142857,0.054172499999999985,0.08713448207125071,0.10746551792874928,0.202532,0.015152,0.074074,0.0973,0.12824649999999999
lj,111-115,32,deepWalk,TransE,test,Hit@10,source2target,0.25169022857142864,0.11837400000000001,0.21996651334998812,0.26439248665001186,0.487342,0.092593,0.19440349999999998,0.2421795,0.3127775
lj,111-115,32,deepWalk,TransE,test,Hit@10,transformed,0.08987492857142858,0.05507899999999999,0.08056187653795595,0.10123312346204406,0.162162,0.0,0.059424000000000005,0.0908975,0.114503
lj,111-115,32,deepWalk,TransE,test,Hit@10,target,0.2500440428571429,0.12671899999999997,0.21055556665903954,0.2581134333409605,0.468354,0.0625,0.18605850000000002,0.2343345,0.3127775
lj,111-115,32,deepWalk,TransE,test,Hit@3,source,0.0314504,0.030303000000000004,0.021108615029860358,0.03248138497013964,0.090909,0.0,0.015152,0.026795,0.045455
lj,111-115,32,deepWalk,TransE,test,Hit@3,source2target,0.11545041428571429,0.08186825,0.08110134988840594,0.11182665011159405,0.257576,0.017241,0.07209025,0.096464,0.1539585
lj,111-115,32,deepWalk,TransE,test,Hit@3,transformed,0.030525700000000006,0.029282749999999996,0.021552065852082088,0.032541934147917916,0.081081,0.0,0.014391000000000001,0.027047,0.04367375
lj,111-115,32,deepWalk,TransE,test,Hit@3,target,0.11645520000000002,0.08094124999999999,0.09028630226497987,0.12066369773502013,0.257576,0.017241,0.074074,0.105475,0.15501525
lj,111-115,32,deepWalk,TransE,test,Hit@1,source,0.011877142857142857,0.0170975,0.0057621388797491156,0.012178861120250883,0.032258,0.0,0.0,0.0089705,0.0170975
lj,111-115,32,deepWalk,TransE,test,Hit@1,source2target,0.0551226,0.046839500000000006,0.035167526059833816,0.052746473940166176,0.111748,0.0,0.0233945,0.043956999999999996,0.070234
lj,111-115,32,deepWalk,TransE,test,Hit@1,transformed,0.008538971428571428,0.01577325,0.0034516355730371557,0.009371364426962845,0.034615,0.0,0.0,0.0064115000000000005,0.01577325
lj,111-115,32,deepWalk,TransE,test,Hit@1,target,0.053325842857142855,0.04874100000000001,0.03691470788933188,0.05520729211066813,0.126582,0.0,0.02112,0.046061000000000005,0.069861
lj,111-115,32,node2vec,DistMult,test,MRR,source,0.06471577142857143,0.03836549999999999,0.04903417971580727,0.06343282028419273,0.129493,0.022082,0.0421345,0.0562335,0.08049999999999999
lj,111-115,32,node2vec,DistMult,test,MRR,source2target,0.06478032857142857,0.03839674999999999,0.049039315625442725,0.06344968437455728,0.129496,0.022082,0.04213,0.0562445,0.08052675
